# BITSTREAM WILL NO LONGER BE PROCESSED report for to 2/14/14
bitstream-id	process-start-date	process-end-date	checksum-expected	checksum-calculated	result	internal-id	item	collection	community	source
312	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	32c471bd2a4e1a24ada250e139db7c07	32c471bd2a4e1a24ada250e139db7c07		8363369469605785271515191998896611663				
313	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	641f8452e68b0927967681638fbf6fc2	641f8452e68b0927967681638fbf6fc2		91747261866069904172516829277147506169				
314	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	c88551dec8b653230193c5dd2c0682d2	c88551dec8b653230193c5dd2c0682d2		3334128748687075614052217905135328850				
315	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	32c471bd2a4e1a24ada250e139db7c07	32c471bd2a4e1a24ada250e139db7c07		137500698730618806138030365217018264867				
316	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	641f8452e68b0927967681638fbf6fc2	641f8452e68b0927967681638fbf6fc2		127857046914126696137269387230336392320				
317	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	c88551dec8b653230193c5dd2c0682d2	c88551dec8b653230193c5dd2c0682d2		273690840940113368071776730557217008				
318	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	32c471bd2a4e1a24ada250e139db7c07	32c471bd2a4e1a24ada250e139db7c07		7467305475033700674374150030126812548				
319	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	641f8452e68b0927967681638fbf6fc2	641f8452e68b0927967681638fbf6fc2		156736103374519028282330749204963747153				
320	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	c88551dec8b653230193c5dd2c0682d2	c88551dec8b653230193c5dd2c0682d2		99839150433318508060443592751330794114				
321	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	32c471bd2a4e1a24ada250e139db7c07	32c471bd2a4e1a24ada250e139db7c07		22492444895444504332771674506107927484				
322	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	641f8452e68b0927967681638fbf6fc2	641f8452e68b0927967681638fbf6fc2		100986312455231916014822556780131685452				
323	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	c88551dec8b653230193c5dd2c0682d2	c88551dec8b653230193c5dd2c0682d2		75700276806187970721164841436061555371				
324	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	32c471bd2a4e1a24ada250e139db7c07	32c471bd2a4e1a24ada250e139db7c07		154940080481399787055646085989297475474				
325	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	641f8452e68b0927967681638fbf6fc2	641f8452e68b0927967681638fbf6fc2		91584632468005374429384949463052912693				
326	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	c88551dec8b653230193c5dd2c0682d2	c88551dec8b653230193c5dd2c0682d2		134103610824497801900902402413337325671				
327	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	32c471bd2a4e1a24ada250e139db7c07	32c471bd2a4e1a24ada250e139db7c07		136845417913516671203935011768794319428				
328	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	641f8452e68b0927967681638fbf6fc2	641f8452e68b0927967681638fbf6fc2		149624582056282653136075373362779293986				
329	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	c88551dec8b653230193c5dd2c0682d2	c88551dec8b653230193c5dd2c0682d2		107046461843696644856427640890385427717				
345	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431				106574620885631065743303688621797291720				
346	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431				106944185079006249049101474866242359213				
347	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431				106949541203120415271461318787765006976				
348	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	668a9bb0c9aa6b7a5d5e4ecd4df0e6dd	668a9bb0c9aa6b7a5d5e4ecd4df0e6dd		81711854423000620003828819653462868307				
349	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	7399295a2c58e66d8036bb3153427560	7399295a2c58e66d8036bb3153427560		86936461151459187043851914335766646111				
350	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	f0233d786b8570b2c5af4b7e2db0689d	f0233d786b8570b2c5af4b7e2db0689d		75336394740575655438914798323353385638				
351	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	a6eebe3a4cbc2e5c37341b0fd505650e	a6eebe3a4cbc2e5c37341b0fd505650e		50307809529832160183002707835932609668				
352	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	437bb8c6bdb52aa2f68910939eef1714	437bb8c6bdb52aa2f68910939eef1714		131372929046688726019319532447467221212				
353	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	0fd19c58fbde1a01a1d20077fbacbdec	0fd19c58fbde1a01a1d20077fbacbdec		46291202274079181149277971453801668235				
354	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	8ec63b401a93c3a10f323bdea90a5fc3	8ec63b401a93c3a10f323bdea90a5fc3		52055581160058474158499683683518629199				
355	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	93809e6418f97a4d9993a7140232d3b8	93809e6418f97a4d9993a7140232d3b8		53041001562436573546131579147961747427				
356	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	8584de852b37d71f0bf3e9ec21e8c754	8584de852b37d71f0bf3e9ec21e8c754		164309034505699017511722508447498482945				
357	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	6ad4b2c0ac16a0f6532095b46e7ea6fa	6ad4b2c0ac16a0f6532095b46e7ea6fa		84290091880059342955031620895006099755				
358	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	2e39ad84d364b623f2b7d84502af7ce3	2e39ad84d364b623f2b7d84502af7ce3		44660094081011640632809663436278043013				
359	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	22d984f46dd0cd3c1b8aba29cf125788	22d984f46dd0cd3c1b8aba29cf125788		747632282348272608024316242512243297				
360	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	625832f845e4abd053e8c3af0ec7b16f	625832f845e4abd053e8c3af0ec7b16f		161140673244373134179984334653700631772				
361	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	8b8d4838795ac86f6957e31156e3fc99	8b8d4838795ac86f6957e31156e3fc99		108430937919527193546976024501560643002				
362	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	115bb8811fa6068aace4c4b18a602b25	115bb8811fa6068aace4c4b18a602b25		72047447724880472460661783085694177978				
363	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	080d1a243476232da3b16f8523f4ce1d	080d1a243476232da3b16f8523f4ce1d		157588418474482460512814325354561044787				
364	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	20672bf33eb6d4f8b6887a8d7d0f7385	20672bf33eb6d4f8b6887a8d7d0f7385		8860256509688473808167405458987400913				
365	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	b2e66fcded1eb43f74b1fcc124fc88f4	b2e66fcded1eb43f74b1fcc124fc88f4		101212829231814316044930829577685355893				
366	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	be76d502be69b0b1b81f360caa277881	be76d502be69b0b1b81f360caa277881		306953103244146323117347573769303542				
367	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	f3a15aacc71665f65496ec6a9649fd4b	f3a15aacc71665f65496ec6a9649fd4b		103099141805799574676823754487332640379				
368	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	3fa5f03b2cc4310d91695106ea7c940e	3fa5f03b2cc4310d91695106ea7c940e		133269850265122353920140713207826994970				
369	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	e330c2bf3ae0c796454202693c8668b9	e330c2bf3ae0c796454202693c8668b9		152116618505363163745695463004186954907				
370	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	0f49c502ac8524fe4a0c6ec3a34296ad	0f49c502ac8524fe4a0c6ec3a34296ad		3085909752472203923299362542012761334				
371	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	775910f1f23876b7c2a6096df609ccd6	775910f1f23876b7c2a6096df609ccd6		124904447241346864043628000010266276633				
372	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	2bf61e2fad44b7db247ab47c8c219f4d	2bf61e2fad44b7db247ab47c8c219f4d		154470273898193110657769280809130215673				
373	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	9b83895a2f58dc8a743ec0a5713b5d5f	9b83895a2f58dc8a743ec0a5713b5d5f		121460333202595903894463430000262851263				
374	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	20be46fd2f8c1c87a14088f3035ca763	20be46fd2f8c1c87a14088f3035ca763		158295724865428270000201563190066161083				
375	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	24501830fb507a8a66b4d0d927385681	24501830fb507a8a66b4d0d927385681		49504881230472843625554122991834214099				
376	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	ad866039c81b0eac2578a7af3791cce1	ad866039c81b0eac2578a7af3791cce1		54858669004620748652637841376245542263				
377	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	1c0e6950f1160fecc95736fbd26e9316	1c0e6950f1160fecc95736fbd26e9316		15592218465359231522153204020748925305				
378	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	353cfcabf3b3a0abcbe010499e4d09d1	353cfcabf3b3a0abcbe010499e4d09d1		125835223168772957212579397991075169863				
379	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	ccad4464f4fdf46fe25c52d6cfa627a0	ccad4464f4fdf46fe25c52d6cfa627a0		88306443981440165281425987496774771120				
380	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	69926d1a0b75545177ed6566745441af	69926d1a0b75545177ed6566745441af		110478560003166765257554742155074171637				
381	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	a29f758bb3121426eb32dd6ba73125e5	a29f758bb3121426eb32dd6ba73125e5		35799148079522603464255275376611573553				
382	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	e54752ffb61f270adb88ef34f9af4bfb	e54752ffb61f270adb88ef34f9af4bfb		60835558764726146105878763756656715954				
383	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	fb8d0218f9e433d67238aecf62799877	fb8d0218f9e433d67238aecf62799877		114391829800065649086735750670220262503				
384	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	3a5542d5fd85cf01c27c0ebe817297a5	3a5542d5fd85cf01c27c0ebe817297a5		132473446933753188258772125319796742592				
385	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	27be6830038c6847da22f70ad85915da	27be6830038c6847da22f70ad85915da		131843269381007136342924766456291041437				
386	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	a9e50869dfde89a18040caddffdead4c	a9e50869dfde89a18040caddffdead4c		83414239023547661771306630552984239871				
387	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	5dec7ec25597f8cb3dad75d923857264	5dec7ec25597f8cb3dad75d923857264		24403899123376015465742210813797953064				
388	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	b148ed9d9168a95cb303592afac8c156	b148ed9d9168a95cb303592afac8c156		24720596264287390892739518988574179959				
389	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	be543f6d5233d3871dadff5edceb7771	be543f6d5233d3871dadff5edceb7771		51354855017176653697423297609123251141				
390	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	8a2f493a147b967bfc787b25db2057b4	8a2f493a147b967bfc787b25db2057b4		78661249484689817309176246424453839377				
391	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	bf3f14e5b33188ae3412d86afe3d5038	bf3f14e5b33188ae3412d86afe3d5038		136139193586635817761448677801735737217				
392	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	e645925fb69a0d032cb67fec9c2454c9	e645925fb69a0d032cb67fec9c2454c9		78436246780404970543987259051923138671				
393	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	babb0e13fc790ec80a20c26b6737bcf6	babb0e13fc790ec80a20c26b6737bcf6		2135835583934372223355508876183176486				
394	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	3bd08286f7da80b0df7045cef3fbf26a	3bd08286f7da80b0df7045cef3fbf26a		34097682413315041688605646265079365537				
395	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	083498a051bb6010cee4d5bc80f8350a	083498a051bb6010cee4d5bc80f8350a		56201427853949740688469461703185835432				
396	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	d7ad85e5dc015222c204de45b61c70dc	d7ad85e5dc015222c204de45b61c70dc		161087389271792648860261566166989103583				
397	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	fcab10e7c90c4e59f8fbbbd0c836a9c4	fcab10e7c90c4e59f8fbbbd0c836a9c4		153839851010785675944845390454873088179				
398	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	898a395d0c74270aa6fc5b8d0b47e2dc	898a395d0c74270aa6fc5b8d0b47e2dc		17080493672498695105069572912708033886				
399	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	6bfc07f7933f11ffe7ec63815d1c7659	6bfc07f7933f11ffe7ec63815d1c7659		123547657118520256672420613358074581174				
400	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	d33b73eff7e06f7bd93cf5be0a7d9253	d33b73eff7e06f7bd93cf5be0a7d9253		113132055677326420440655237668611978817				
401	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	cf2da78f1ff7d44668e343e4e3824fca	cf2da78f1ff7d44668e343e4e3824fca		46782752171509605946676956152249683728				
402	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	b9cf3d10b689f8209db3ac69907ca8a9	b9cf3d10b689f8209db3ac69907ca8a9		18157889602840742266461705429893131558				
403	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	01b56571453a26189e81c076d33e4e1e	01b56571453a26189e81c076d33e4e1e		165935712944470839276904348792143009818				
404	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	495a96f76078fb4ae7f9920244c97290	495a96f76078fb4ae7f9920244c97290		69490931556660102973207111771613155814				
405	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	026dc6e5f435daf89d4e0cce36eaded4	026dc6e5f435daf89d4e0cce36eaded4		139369993851366796128281801568691377932				
406	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	668a9bb0c9aa6b7a5d5e4ecd4df0e6dd	668a9bb0c9aa6b7a5d5e4ecd4df0e6dd		133758041544252241705483532969811095778				
407	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	7399295a2c58e66d8036bb3153427560	7399295a2c58e66d8036bb3153427560		56651678574865748661379083320023457746				
408	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	f0233d786b8570b2c5af4b7e2db0689d	f0233d786b8570b2c5af4b7e2db0689d		115772837931596211450041340455049439361				
409	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	a6eebe3a4cbc2e5c37341b0fd505650e	a6eebe3a4cbc2e5c37341b0fd505650e		108887793385546422541354399346644410363				
410	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	437bb8c6bdb52aa2f68910939eef1714	437bb8c6bdb52aa2f68910939eef1714		22264879847877272793557700504146441209				
411	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	0fd19c58fbde1a01a1d20077fbacbdec	0fd19c58fbde1a01a1d20077fbacbdec		103655925605018817277517698621642978806				
412	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	8ec63b401a93c3a10f323bdea90a5fc3	8ec63b401a93c3a10f323bdea90a5fc3		84527463616536750475680484997680086473				
413	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	93809e6418f97a4d9993a7140232d3b8	93809e6418f97a4d9993a7140232d3b8		162297980555417110486999065183150620681				
414	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	8584de852b37d71f0bf3e9ec21e8c754	8584de852b37d71f0bf3e9ec21e8c754		20434754572042273496300351183209685059				
415	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	6ad4b2c0ac16a0f6532095b46e7ea6fa	6ad4b2c0ac16a0f6532095b46e7ea6fa		164760465224539113907751305598640622297				
416	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	2e39ad84d364b623f2b7d84502af7ce3	2e39ad84d364b623f2b7d84502af7ce3		148683377646536224691915281814588484476				
417	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	22d984f46dd0cd3c1b8aba29cf125788	22d984f46dd0cd3c1b8aba29cf125788		23929857673825829497761821330255432552				
418	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	625832f845e4abd053e8c3af0ec7b16f	625832f845e4abd053e8c3af0ec7b16f		155949983818277292547638176868139455767				
419	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	8b8d4838795ac86f6957e31156e3fc99	8b8d4838795ac86f6957e31156e3fc99		49926858957090116018597582547462795444				
420	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	115bb8811fa6068aace4c4b18a602b25	115bb8811fa6068aace4c4b18a602b25		23742173387496119037712658699000210911				
421	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	080d1a243476232da3b16f8523f4ce1d	080d1a243476232da3b16f8523f4ce1d		79083601533917066499079796237325708457				
422	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	3b48bff946387510beb293ada9d37f16	3b48bff946387510beb293ada9d37f16		55677790400687777114055200940244015403				
423	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	1c1a49653657447b5bb98fdce891c329	1c1a49653657447b5bb98fdce891c329		101836522196884725187445631687035612696				
424	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	c6e7c50ca3e5f5f0190f0c47251ff429	c6e7c50ca3e5f5f0190f0c47251ff429		148274226168858108410400814284097413340				
425	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	52d084f95d2718daac1b59a9a153f87b	52d084f95d2718daac1b59a9a153f87b		82069893030962856645094223563792969732				
426	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	56b99cd9d8c124d9d8c073937b66c23d	56b99cd9d8c124d9d8c073937b66c23d		123998493554237877014241167821247587467				
427	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	e13aa742518eb5c223c828b3d5c50e10	e13aa742518eb5c223c828b3d5c50e10		142185560648707985599851812185247763126				
428	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	8b8cb40ab904d874b32308030090bcbb	8b8cb40ab904d874b32308030090bcbb		23342366412962061753101466987721182347				
429	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	2f7aa2943830355a77f324505a7be6d3	2f7aa2943830355a77f324505a7be6d3		164367207626214150729902510201858334805				
430	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	8981c63a979c3338448d9655947e68fe	8981c63a979c3338448d9655947e68fe		44608325527502664115062370905949115558				
431	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	ccfd1ea06fbef14e1f15deb4aab73c56	ccfd1ea06fbef14e1f15deb4aab73c56		44685103009709533275122692110123191496				
432	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	4c9a2ddfeb70d3ba2a17096709635c66	4c9a2ddfeb70d3ba2a17096709635c66		156920215325527777566854868078682101173				
433	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	8b1794ed9dc4f8bb02f4a4bbdd49c050	8b1794ed9dc4f8bb02f4a4bbdd49c050		118752480139019132499593773028186529513				
434	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	d798c84ace705ad292bde93d84d2db34	d798c84ace705ad292bde93d84d2db34		19594861923967953880271174459577546793				
435	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	e9ba756b5793023719700e77e3f78492	e9ba756b5793023719700e77e3f78492		141085587800013170177030014737318291947				
436	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	d45088506bc1facbae33c988f7d8594c	d45088506bc1facbae33c988f7d8594c		80335349508283719409720675906485625592				
437	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	ce0f5fbe0ef0ceca01cccb1bf4bc8e0b	ce0f5fbe0ef0ceca01cccb1bf4bc8e0b		110445717202434609882389536412095268712				
438	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	258a57f42fe66e89c6917f7d18abe9b0	258a57f42fe66e89c6917f7d18abe9b0		113798201473336422979955472730172943142				
439	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	c0a52438adf667fda0fc7d0ba0335dfd	c0a52438adf667fda0fc7d0ba0335dfd		15655182656543605224092060115490419873				
440	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	0513784bda51f1affbd8b75210ad057f	0513784bda51f1affbd8b75210ad057f		141662707157304751231120076442855486875				
441	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	1447bd6e42dc75b65b4ef261f394a8e1	1447bd6e42dc75b65b4ef261f394a8e1		142342498104073200722459447214793695489				
442	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	9e1f9e13422a3d4e7231d35d668237ab	9e1f9e13422a3d4e7231d35d668237ab		61673183633617455423633584338243107679				
443	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	0f3957112fa4dcd3012a148887b5e862	0f3957112fa4dcd3012a148887b5e862		161245579300193034998347974108066939448				
444	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	ff6fd570277787541b7acc6a2ad8b377	ff6fd570277787541b7acc6a2ad8b377		57137146919855242194369519903072160533				
445	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	f08701deb5c71f5b908dd984ee20aeb6	f08701deb5c71f5b908dd984ee20aeb6		164356296328983734099731799779205839365				
446	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	523545b6f62fd6e14bd5678da2165cad	523545b6f62fd6e14bd5678da2165cad		168334891159207922846029068678737732894				
447	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	1a7d1d5dac1ebb8a9ffdeee5f40984d9	1a7d1d5dac1ebb8a9ffdeee5f40984d9		99298794188183902810073130334637308557				
448	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	47b5bc0e63750493a763c62378542e5b	47b5bc0e63750493a763c62378542e5b		28528061199943381186225635512663257241				
449	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	47d0297f9cc2b6122318831ad16323ad	47d0297f9cc2b6122318831ad16323ad		110197531399427969233044864610211926149				
450	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	d0637c44466242ac390a208eebb2db8a	d0637c44466242ac390a208eebb2db8a		72575733900680344972650524852881761268				
451	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	36d87990fb389767b3a3aa730f5566ee	36d87990fb389767b3a3aa730f5566ee		122032503955842251507955323078099445234				
452	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	753d54dc82f5d5faef7c2e1515d68d70	753d54dc82f5d5faef7c2e1515d68d70		166410503206240347457301234387247650684				
453	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	60f5e9ecab92bb46b243cda057cc76e5	60f5e9ecab92bb46b243cda057cc76e5		135530019688583442762455104818523883796				
454	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	2f338a703c13fa3733a5ff3ec345cc11	2f338a703c13fa3733a5ff3ec345cc11		39627662765645904749333864027276569556				
455	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	9aaf2278f03ea80a9d6b20d7f9bd04d1	9aaf2278f03ea80a9d6b20d7f9bd04d1		159308515997694613483797709594696553351				
456	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	b0f884852c49fde8744437fd88ffad93	b0f884852c49fde8744437fd88ffad93		150110658042833508388489261093492366272				
457	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	ce0392cb5d92d6616073e1e92489ea0f	ce0392cb5d92d6616073e1e92489ea0f		28340890144742288278254552086474819392				
458	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	8f9e27aa642716ce732d0f150b452f2c	8f9e27aa642716ce732d0f150b452f2c		125568821932779967959771654714509681266				
459	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	96f993630d9a67dd3bc2550b0ce41bd6	96f993630d9a67dd3bc2550b0ce41bd6		27962204578077724784912744218016076615				
460	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	4ea518f55b16416a6138b61a67051b79	4ea518f55b16416a6138b61a67051b79		56694010864392922333806818636667452317				
461	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	068505baf56c195fa5e2f7a95d983d5a	068505baf56c195fa5e2f7a95d983d5a		138188040785150653795596276300055322605				
462	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	c0c31d41867ed2397d70f4a7373e5cc2	c0c31d41867ed2397d70f4a7373e5cc2		22155365936812307848760374442115195202				
463	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	f124a2588550e4b2c2f46d6c806dadd6	f124a2588550e4b2c2f46d6c806dadd6		90729822470341745231669142129965701020				
464	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	e8c7bfc1e53dc77d4be97c2e4d6d644f	e8c7bfc1e53dc77d4be97c2e4d6d644f		144831946072141545557735027499035465662				
465	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	12f490433d305abf5e931ab5188c9cd0	12f490433d305abf5e931ab5188c9cd0		76368074864798613859219039208812111319				
466	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	70eecce12cbb9e9c1cc60102e49ba19e	70eecce12cbb9e9c1cc60102e49ba19e		147888297445834033460407608137514772372				
467	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	9db3c9c9cf39432a14105d2d9aff4999	9db3c9c9cf39432a14105d2d9aff4999		129330462288694321707750440526280220365				
468	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	46cce2f3da80e3b118577317a10dfe8f	46cce2f3da80e3b118577317a10dfe8f		117824138539981591079009359441145025312				
469	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	423b86a4577f8cf99d0456c9bf2504c4	423b86a4577f8cf99d0456c9bf2504c4		55838369173243838286089385371056753089				
470	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	1342930165e918a6423a113e118da6fc	1342930165e918a6423a113e118da6fc		113323835654481203846803214350250315873				
471	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	855bcd62da2320be61b26b8f9656973b	855bcd62da2320be61b26b8f9656973b		98614750609415971406621836976264971689				
472	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	ba217fa484fc1ad66f97ae67b0447425	ba217fa484fc1ad66f97ae67b0447425		164907111034180900456437586451864954839				
473	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	20f537b869a34610558de88cb525af2f	20f537b869a34610558de88cb525af2f		11776651023660116019789249935610275800				
474	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	e57684b5feacfe908c2e092eedec58f1	e57684b5feacfe908c2e092eedec58f1		161491039062433191569498791217800056477				
475	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	5f763679deedd753c0e4c93454683407	5f763679deedd753c0e4c93454683407		167182818830216421654678641541831310460				
476	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	ae97e5508f70560a18b4aa64a42a5675	ae97e5508f70560a18b4aa64a42a5675		137593236646428992205294282799982976146				
477	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	2c3dba94e586bdd19489c621f971d94b	2c3dba94e586bdd19489c621f971d94b		52540580145349839524250707865479390274				
478	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	cd19fbc358835b51d5f4d3af2864744c	cd19fbc358835b51d5f4d3af2864744c		80445074046328648887653590956630812655				
479	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	8c3eff976cc384b31de13ddcb5dcdacc	8c3eff976cc384b31de13ddcb5dcdacc		117340655444034770042840593631660079537				
